,1A,2A,3A,4A,5A,6A,1B,2B,3B,4B,5B,6B,1C,2C,3C,4C,5C,6C,1D,2D,3D,4D,5D,6D
b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.09298404769842006,0.35200387016252177,0.20673957449009045,0.3933578855126356,0.4605633884446003,0.3667175718000605,0.4413220712147666,0.3509923078562147,0.1922990983965954,0.4195638785984268,0.41887148290722376,0.5787132325515774,0.08354095509028152,0.4239603874111869,0.2561091440413976,0.5518173471906994,0.34463786100786825,0.30648911391426065,-0.051342902464048205,0.4606257352362272,0.2579038678562005,0.8885421015816899,0.12161300714927102,0.5656557644215101
b-D-Galx2NAc-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1768934819081554,0.007622709509413744,-0.00324497631986072,0.015956942898420298,-0.033104018135467886,-0.017912713995902503,0.0331534907995724,0.020373740171741504,0.012650685512623805,0.06175923396666685,0.010131900861610465,0.01205683649938538,-0.14094421845130775,0.006909818221585803,-0.003303629707815163,0.011058652835661842,-0.02167906891672041,-0.027163941433556167,-0.02448837685954684,0.05307459642744944,0.017984773369116674,0.13027008561838815,0.01282439046124108,0.002932760674614277
a-L-Fucx-(1-2)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.0584152626200249,0.23291976066857425,0.17627590486574066,0.2405575752551927,0.515353962041697,0.2205815974181317,0.3032691684350412,0.2156715177601161,0.26423436895857383,0.3253005044911833,0.34336916429247016,0.44715314783522464,-0.07893492303650207,0.2653707678164376,0.24225546641452625,0.4146944118164445,0.33560374876714066,0.2078427879207228,0.024591738035797023,0.34891225168220524,0.2212086418990619,0.4436778492921164,0.1191115334260979,0.4880648827328398
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.491747867288218,0.35218514915052457,0.2764677807895677,0.3619942774080479,0.3345134413921521,0.3159741813175651,0.5606391935492986,0.328905840489229,0.2589753935650089,0.4659030597338986,0.4115368692807261,0.33305332394923504,0.3902425324116438,0.30576554378026644,0.2802307827445693,0.3874330633137528,0.40910009810365017,0.3897936170227459,0.4385379796531175,0.4177494720057972,0.5687177514892569,0.03052656122067205,0.5286904770064912,0.3917258218508339
b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.7606143740128865,0.15762279942954674,0.2860362592705913,0.15256791322265126,0.2193932930893301,0.2366963320719893,-0.14810733840755375,0.17170740022586356,0.2681105965115895,-0.027658684493364186,0.22969954317683275,0.0887588665133642,0.4662692408744573,0.15668947298271751,0.3156658892020013,0.13751227457741733,0.297925295951846,0.2749194997973253,0.23620377890809485,0.04250477545245454,0.15289794451712158,0.07493316994084252,0.2313873904132593,0.10532266857424713
b-D-Galx-(1-4)-b-D-Glcx2NAc(6S)-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.07875048501773389,-0.002760907761726036,0.03176025959810558,0.02130429505245957,0.03790200190594626,0.05798295304941808,0.045252922505384735,0.02228803988834673,0.0021243151836075396,0.03395314185286058,0.015567636565402757,0.009379125138247874,0.08849669768158219,-0.0067402233014022105,0.02364530471806313,0.006933583700070918,0.06799869428504665,0.05685251285620866,0.05116378224384192,0.015453050747829359,-0.017189614224997058,-0.029450773493544725,0.05773653256928212,0.01031550072543822
a-D-Neux5Ac-(2-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.2836602307318166,0.057984098523691276,0.08500825249621848,0.053332899130805515,0.07838224737725398,0.08487741391891786,0.05166684388938631,0.0705333361743837,0.09595039464983447,0.032224141645046236,0.10164962324307072,0.05456615302783119,0.2193391739221033,0.06710319914971855,0.11593412165298606,0.05637307212458041,0.02795210161472831,0.056293171966939504,0.08002269247642219,0.04277077904656057,0.0878394690891533,0.14775814296481454,0.059655799957501934,0.05869126906979497
b-D-GlcxS(2NAc)-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.30295164031631355,0.02037734084586072,0.049466496589111855,0.050224403760983374,0.12399414140929073,0.1002555287237857,0.09322942431382698,0.051582109906032285,0.05189028430202322,0.06517468372897206,0.0724549142270661,0.09642485315724092,0.2048796397800266,0.031416070592497146,0.07027890176093604,0.0515164711267973,0.12635330091216262,0.1003844260161187,0.06578116677149602,0.052218492906188636,0.05316968822462651,0.08879586602538729,0.06753850530197616,0.10686152062234816
b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)]b-D-Galx-(1-3)-?-D-Galx2NAc,0.2382735008170158,0.13570998239363805,0.12172431922292942,0.14886362290694655,0.13403057959147174,0.15327209671473807,0.2321571395328409,0.13130809060109527,0.09815113336748643,0.16649842695553485,0.21011853253104174,0.11095117782325677,0.1441514083550015,0.11709653496645694,0.1510999958579654,0.16027391635189153,0.1598249361801186,0.1718177819302509,0.16602330207245028,0.1444013505033048,0.2299932906254037,0.03969136170651167,0.23275229797997105,0.14393819208681033
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[b-D-GalxS-(1-3)]?-D-Galx2NAc,0.14137925381046326,0.01868900042981824,0.02773635967955319,0.02323230229969449,0.04874155385126165,0.043375938171577866,0.03428874358338173,0.026532569090792886,0.02317316989923103,0.029109205871838174,0.032687724422646225,0.04878649987188759,0.10159725305090732,0.0211416942062616,0.03629279328818991,0.03291132951733597,0.06167140265466201,0.04907007850798235,0.047757561662869895,0.026397799202447846,0.016983981719059682,0.02158082234862246,0.033805667322416355,0.050088408276053056
a-D-Glcx2NAc-(1-4)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.13613559729592364,0.18149803344669274,0.13912027959370996,0.2140417396916373,0.0792731240877,0.2356945290773631,0.21774559344697164,0.13789094628284085,0.03663018846173026,0.2575302309094783,0.08945928696487145,0.2475968383805295,0.3962419707004176,0.1651491410038652,0.11631404621082385,0.15862936378019968,0.2314152217308774,0.24754563289421624,0.31862198409999715,0.2394911381819877,0.34233952242727783,0.012243592176680784,0.2098770297966262,0.2850078024269732
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.4168365367274556,0.2901546446446267,0.2547958207463014,0.3208030131681787,0.1970609348078612,0.2457614580433871,0.4860875028188685,0.27866783149730473,0.18389704325118664,0.4159402345680746,0.3286302204768323,0.26543592271741,0.5660001630774527,0.2299177400558424,0.21831593440731056,0.2882478874039133,0.3141417155799271,0.3255439935420296,0.521489434549765,0.36154474707873785,0.5723250930609909,0.023632627166893502,0.5189673313272418,0.3251167479599755
b-D-Glcx2NAc-(1-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.033052250755534675,0.23803297910795645,0.18817684474533608,0.2402977938564291,0.20809339964679546,0.22988808393579416,0.10421774662082504,0.27730497965097706,0.1966662500072861,0.2495291884184719,0.21280585446631609,0.1728453602228831,0.019832030223687902,0.2833943932004825,0.2411164068849186,0.3278915406426021,0.19358711927951133,0.17876396712180445,-0.037820206757589264,0.2483923216686681,0.2210788056751765,0.5526295527130565,0.1227011632131278,0.20206627303590846
b-D-Galx2NAc-(1-4)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.07463261614466916,0.004684119565002365,-0.010226200274939557,0.01564239277171211,-0.011692342848437526,-0.02597478315165465,0.03269630755179398,0.022124821546525758,0.015582629060243115,0.04765673172230985,0.022886438188001842,0.006543138202469486,-0.06041657229314076,0.009028686745793874,-0.0017032332151187134,0.036849840284744834,-0.02667614155980428,-0.034801361477157136,-0.013870365117482306,0.040878943140203,0.009703327737509058,0.16762551308676252,0.013962670249299123,-0.00039877468725392127
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.05425094134427785,0.2844763680898627,0.16620807494904133,0.3249439730715489,0.4031448941421543,0.2937282618780733,0.36013557281208275,0.2668359932667109,0.12744854850336162,0.3186181523366575,0.3237098123546373,0.5149651501834115,0.13523107169066015,0.338050094152948,0.1929245478397861,0.4139167473142943,0.3295985101547341,0.2681376641510138,0.02044143444170576,0.36385584439707,0.2193600547979047,0.6603026737445981,0.07900398590709375,0.5250730486000342
a-L-Fucx-(1-2)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,-0.006970592896607807,0.24407848948563896,0.17541941211199258,0.2724240935035408,0.503425652778318,0.2311607122706447,0.260946328227778,0.234336792312118,0.2304979122774407,0.3180630942607145,0.3386183758484576,0.4584075790648118,-0.08977051378457457,0.2775555434043381,0.2353054179241551,0.43965014222540777,0.3346498417301947,0.2277311545279336,0.04068965395735294,0.3478371538226934,0.2424372154130337,0.505214642425294,0.12636490756671165,0.48770504806929604
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,-0.0031205084625347745,0.20080856183537787,0.15241746426432115,0.21246195793761707,0.25122557644111304,0.2399744471276213,0.2842806529809632,0.22392576335471234,0.14939764654374565,0.24459635196532714,0.27623427064975825,0.27656191721019835,-0.2384554753254753,0.18794491967096014,0.1971829879495357,0.3069746975143631,0.24183556217942376,0.26037594613201964,0.08419120173223933,0.2701128910080849,0.2806988978659136,-0.04291221810728597,0.2432482915092981,0.3327057259141532
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.8533361022608656,0.31563369415285353,0.32570264726288595,0.33593250420387016,0.4738967328172979,0.4641720643661556,0.13757722672641898,0.30913468709381875,0.3246504109060269,0.19041151420678928,0.514510388486561,0.45146421123302505,0.6563939951257961,0.3478400356790118,0.3515494780322193,0.3497031542051927,0.4893289307752287,0.5120627732397508,0.3298724957671835,0.31619533836345115,0.3224823001645061,0.2209366510684676,0.29096650535681234,0.4875456824167045
b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.4530830732909614,0.3387978397587264,0.27887511796975656,0.36049183797930057,0.3087806828785252,0.31625754486798496,0.5382885833124006,0.32991753851398875,0.2387555398966469,0.4480317853380325,0.4068579535817062,0.3038891033104893,0.4033177201772109,0.2908992888120324,0.2770956909985017,0.3702017618612844,0.3940651229708689,0.3876391187825981,0.44598292074018336,0.39745905417377225,0.574447388958447,0.028661284113152927,0.526197143033402,0.3515887529673742
?-D-Galx-(1-?)-?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.9071744369695544,0.1832637051770618,0.29907057069351123,0.199313392582242,0.3740382298710297,0.2878296608915669,0.2071081207559653,0.1926666808719185,0.3617488554280463,0.2444721192542845,0.36849659466934215,0.4130992498126964,0.8127762124355616,0.1920835483529214,0.3171034608841959,0.1463038376779971,0.4843922430730157,0.3751533871543568,0.4018101125990812,0.21412142758319685,0.4287185094520772,0.20236196136056786,0.27719747547793183,0.3936836397095941
?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.2994895700693507,0.07827727412512209,0.10349556778466798,0.057521966700613436,0.026670828507061185,0.09572296573808677,0.0664544103543273,0.07134729709573633,0.09232675335340636,0.05689592224172036,0.05829382728116904,0.10319048530275067,0.3444195801661577,0.08166614834130186,0.08288354169672023,-0.017274392379901773,0.13760765365998373,0.13217708594445401,0.13200866589498148,0.04903867982721997,0.11650169278363255,0.05557549763315856,0.08024936766994083,0.0925835119286273
b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.2800888607138368,0.1253475862738716,0.10322084369384313,0.13678489804135194,0.10628589690834317,0.1306845110474169,0.20656001454767367,0.10509087809763272,0.0673485632051771,0.1419178263302682,0.1696182407276971,0.06955952037311518,0.18508203701858172,0.10812124712500296,0.12553364403354192,0.13318239679849608,0.13230165515998066,0.13904454908492522,0.1616010881112918,0.11918069364259055,0.19532350976087684,0.014792081248000532,0.20730486877009235,0.09912110924263096
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.5464141477623603,0.0983978030713121,0.195899823745642,0.09490162352272463,0.09966310619565008,0.14209553614640608,-0.14603511681031986,0.10901110140418918,0.1704374340604147,-0.05554189966631928,0.13445378151260498,0.02487132001180579,0.4085814979570018,0.0913163983336124,0.21065102786732348,0.05517818605445777,0.1846904046578667,0.17367189339653194,0.17275998419043825,0.004820932954099856,0.08692008826055958,0.06342375950938875,0.18089523541870875,0.044388742583367724
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1808255411704912,0.04464354760102079,0.0004411745693834545,0.05464290789380198,-0.02750043674485572,0.009398015452090241,0.04713251071170075,0.026119196266859872,-0.03928882072658055,0.04761494090208143,-0.04949229092937207,0.010606409512102571,-0.04455457205758445,0.04230047606191197,-0.006033801859345074,0.032361793454538795,-0.001773041887020649,-0.004475417658460928,0.03163732912371451,0.049199199237456366,0.04290911745054996,-0.07876132586499515,0.01041031194949585,0.012820642250791063
a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.20706568369739264,0.036410460229224416,0.09758091971161507,0.04333760628093696,0.056485392023010436,0.04399657957625862,-0.04327778813717347,0.0402037033091134,0.0708472066874478,-0.08547362486356243,0.05567406572618782,-0.04259688703080858,0.1718111563097384,0.02944629180920614,0.061252122792759725,0.008852904303161395,0.0801019367813426,0.07785887069765003,0.08797445569476033,-0.0268457247948218,-0.015896164708128175,-0.03335375739468505,0.09820394272357752,-0.03688052912281109
b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.16364908215517288,0.034648025623641096,0.05193362665965669,0.03622137223787985,0.07872170783383656,0.058735245661152326,-0.008868327628816517,0.04091538641835889,0.06093805354440044,0.033375668700613204,0.06300364826053581,0.04725563775650859,0.06024805892531958,0.04082666630213014,0.0654155817630499,0.04718710029996352,0.07893799516745441,0.06469709619213153,0.05226199474150015,0.03320840846533507,0.05970360846447964,-0.0015258400524880305,0.03692447682827355,0.04478102726666995
a-D-Neux5Ac-(2-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.11924605017952487,0.033198513080681745,0.04502781716088272,0.036317587570755296,0.07822493643395959,0.05716170028160818,0.011136778440265413,0.04065543031258659,0.04983073482523297,0.03297295716023017,0.06808505133151445,0.04455068223908043,0.0910153383404151,0.039613443195527134,0.06509421700548032,0.040490263224732335,0.03724613164442195,0.0407352087135643,0.05607343811572575,0.0364302623422228,0.045414605662824466,0.07861275437445438,0.03338582758124328,0.05076625313322971
b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.04178530245979135,0.18742125244357968,0.15482480144451002,0.2109595185088697,0.22549281792748616,0.2402578106780412,0.26193004274406523,0.2249374613794721,0.1291777928753836,0.2267250775694609,0.27155535495073835,0.24739769657145266,-0.2253802875599083,0.17307866470272612,0.19404789620346816,0.28974339606189464,0.2268005870466425,0.25822144789187185,0.09163614281930528,0.24982247317606,0.2864285353351038,-0.0447774952148051,0.240754957536209,0.29256865703069346
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.3473683347633387,0.2481367649253933,0.22653102119792626,0.275666920280416,0.17385591476727494,0.19960203720839248,0.4182805492157766,0.2497232106709852,0.2015502319583789,0.3752625698239123,0.2978183746984937,0.19550925490475893,0.5275102602897342,0.18951826498843166,0.19101992604325715,0.2433826276644765,0.27820479946511184,0.2824195015236861,0.4712253643628282,0.31209330305376715,0.5020100051092311,0.027307873746766947,0.4810489481729258,0.2348119485299421
?-D-Galx-(1-?)-?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.7433067552723477,0.19197552733661968,0.25648294986877873,0.19442935426189528,0.2548793300872081,0.3042960923414103,0.1553950448527587,0.1832869531865932,0.2749498551514967,0.2028522614722449,0.28390956108752075,0.34330880278149856,0.6824048488362611,0.20367623688950093,0.26487811705961245,0.13100909319959253,0.4098212168178184,0.3760635245519576,0.2935686444475373,0.2013333812343637,0.3434266376207829,0.16866768244741712,0.23745835875220198,0.3539864488717491
?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.00946536017007046,0.10845087393377206,0.050917147523604704,0.13284376998318462,-0.01302451815244091,0.10465832123396042,0.14217679841249534,0.10095544522810088,-0.050264665060908896,0.16384660945376733,0.02511952437492273,0.06201678110293424,0.1551681962727742,0.08476499355795616,0.051624748799881166,0.10679452674248298,0.05796954323605522,0.09331946720363396,0.21090378190321984,0.14351581842350067,0.20420079838750435,-0.05534125353128405,0.16788877160032628,0.11104108316723736
b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.3027057158315252,0.24184703146665146,0.21252332461398568,0.26538409160883897,0.22152195853780304,0.2628736073183024,0.42113871504795536,0.2338675928490764,0.18417164984809198,0.2991462895260425,0.3822882557059771,0.17923930423614196,0.16963679027333595,0.2029696625872752,0.2603797245975442,0.2783744885487125,0.2685064528748044,0.3012775760237492,0.2814583557233608,0.2578683175196235,0.4040517323661355,0.06302901481919285,0.4310948734997155,0.2328988395872935
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.1854161315532044,0.09037944497697148,0.09555227083701424,0.10645116405750428,0.06656819553584657,0.09494434288494184,0.17215312248452894,0.09121092667959348,0.07954847939835248,0.13011381919847478,0.15559874308943547,0.05676125362039159,0.20624767841126326,0.06640602305465654,0.10806211338034306,0.09686434925348762,0.10189477442724004,0.1192079733007949,0.17864452388377267,0.10171847494330223,0.19377459870079566,0.03901465652331868,0.21017820054973305,0.08554978986809429
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.2728914707923687,0.07062686921476348,0.12597446251039635,0.07330868247163873,0.04043139628365314,0.11147722684882172,-0.055085958155917984,0.07498242100104413,0.10701237737422982,-0.0019238973966978405,0.05962706670078224,0.035007443492700824,0.2487655942814173,0.07017043221500363,0.14232888040803324,0.013983259428168176,0.12693964743945965,0.1222125315837703,0.12473814679283775,0.04384167282628055,0.10202881381625864,0.0699543983125749,0.10824582387979904,0.05687118351712065
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.7546602689867364,0.1804801375418354,0.19497653533059536,0.1839788888757313,0.3352213406369766,0.3288960607451206,0.1612100048132663,0.1403886556860072,0.17024184162582645,0.1094463590127792,0.32928498118371524,0.33000457312623444,0.5730904083278219,0.214595244848928,0.230316408598864,0.18866171239289992,0.32548358273480765,0.3408319539710786,0.16271691899126536,0.17037988829377804,0.1606895215850968,0.12371125076590232,0.1233857590359794,0.3471214669139601
b-D-Glcx2NAc-(1-3)-?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.2673581698846341,0.07583828043931384,0.0813544220882478,0.09237449079885374,0.1407792190588003,0.14243281400066696,0.16257076708671014,0.06370884916153505,0.07711134585081737,0.09078067911602533,0.1544789657224504,0.2284357637931649,0.2727416037761489,0.08763400989033145,0.08202514072205662,0.08547161499219542,0.1860950108911679,0.15671972118583033,0.11783115364580116,0.10131067920348742,0.13723969591654556,0.1487992278620346,0.07324447011083769,0.22627759333346806
?-D-Glcx2NAc-(1-?)-?-D-Galx-(1-?)-?-D-Glcx2NAc-(1-?)-?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.02864473748927496,0.006211323102820076,0.03553636916022769,0.0278247341496341,0.056891088666243275,-0.0021904253211662552,0.05619244435335025,0.014127122797298169,0.042625549941808005,0.04316231896501612,0.0517677820358386,0.05127090745743911,0.09331654239560776,0.004495333362951924,0.03879943839723255,0.014088198510270588,0.033377994852402566,0.009643451257584769,0.08275941452941005,0.0217771333220715,0.06929745268346914,0.015721466411456275,0.03987620725345983,0.04331717081978847
a-L-Fucx-(1-2)-?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1202106206587496,0.20070029799532066,0.10405094138788452,0.21214259704426508,0.28243275578138394,0.2264024615014255,0.18093155453091714,0.18407534465491895,0.1064275430416696,0.21665273006131466,0.22466054502539973,0.3253912293276855,-0.08678982034300624,0.2458758958200191,0.136576451247538,0.3013044384162206,0.182973371991364,0.1854560320081098,-0.05096763092073076,0.2522917967701966,0.0991724168907804,0.4590577097216725,0.02383875754854719,0.3421558927793659
a-L-Fucx-(1-2)-?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1053157943634108,0.01992270465372656,-0.0027994923529741297,0.025497063211993482,0.016352058579283468,-0.0008143567522023361,0.016833589921010042,0.0203745924868424,-0.00015673301049787337,0.013483238271881193,-0.016502700977756815,-0.009384314501350851,-0.10210279315437087,0.02382018324795204,0.0012783175912211716,0.04043956801598722,-0.0067377341994925895,-0.013734926280942429,-0.008332907555760709,0.026913754449636274,0.010997479071804348,-0.03829240387587232,-0.011082912351171094,-0.00700992537937679
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.13594705519091935,0.17695562801120054,0.16039739109075155,0.1825056841058192,0.20989999163768133,0.19407268651214568,0.07817884905915283,0.20756429652042369,0.16203602657207414,0.18300580094576416,0.1677272688069411,0.17275649237974458,0.10528642742600358,0.20962701078914173,0.20717314704651504,0.2442393766922693,0.2024076963670144,0.1658065937313769,0.008753399613687596,0.18352719237028312,0.19427639816067693,0.4333494195409465,0.09124317117808743,0.19924889020932432
a-D-Galx-(1-3)-[a-L-Fucx-(1-2)]?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,-0.19685162009585588,0.14387221270067932,0.21546987515675425,0.14802358903914936,0.3311809332513107,0.2507642039114199,0.07676106730199728,0.1704630201785601,0.2590628272692122,0.15196661901246766,0.2874909799705033,0.2594681551489833,-0.16286182809824507,0.17087649388774778,0.28565756228406075,0.20278083498050506,0.3500576282370484,0.2762177230958759,-0.05718457076041525,0.1528756287965707,0.28072697056296997,0.4337853738416575,0.1713631596624831,0.28844462007516875
a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)-b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.06109583950421622,0.029105348629347418,0.06614386492624462,0.025067794803779943,-0.01862644363838684,0.031571213272447766,-0.0552929748400244,0.01963307834906566,0.03198130602638425,-0.07940749734913223,0.0031997746070717,-0.06569603954294682,0.07376536778495517,0.024302909343184933,0.04579090723413494,-0.02238041380471089,0.0266131311867216,0.040438274661236236,0.05627898590940508,-0.03871651737087552,-0.03223447439489304,-0.04635647397558874,0.06514370514569295,-0.06135505513618915
a-L-Fucx-(1-4)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.13347961286021104,0.02250521087170376,0.06800767934635056,0.035669984368709017,0.04899242340819953,0.0361790055193201,-0.021293951876583127,0.03672625769747077,0.04672845746868415,-0.04082621211424697,0.03719558298858372,0.0061999915672849605,0.12437373728222365,0.0193773944068706,0.044791105766140725,0.003164901881958232,0.0708254096330608,0.06193491896117277,0.05918014619733643,0.005901763649691612,0.01326996389851159,-0.012551579792108362,0.06359286855074749,0.0098330770983625
?-D-Glcx2NAc-(1-?)-?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.0720476765601176,0.00860715512481814,-0.00422536425182395,0.006960809274565999,-0.03579900297980044,0.0009779803952545377,-0.002279238281340297,-0.0005199122115446083,-0.030009837910865544,0.010288140107144059,-0.0305437604395162,-0.009692432935590271,0.005182239053425984,0.005079303780813302,-0.015781866172288647,-0.014774611636679596,-0.003025373052038691,-0.0009536416889885117,0.013025857325165448,0.006191462966261114,0.0060145753443116325,-0.039587253216789665,0.002733242396616605,-0.011061851179882723
a-L-Fucx-(1-2)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.1999366061328101,0.01386568449902797,0.04035212086998115,0.013925319138857976,0.05173874129718602,0.022800735240645856,-0.06896532239381148,0.030551234791502437,0.03930630746742122,-0.008970589520305964,0.05634823207421865,0.03866075511719851,0.11237848464806977,0.011077068716273248,0.05186113043267122,0.03550692420508643,0.04847423007012528,0.03553541007628444,0.01922752790017659,-0.00627325142766728,0.014057403050940722,0.014271538799390531,0.038038337366079686,0.034231165287420665
b-D-Galx2NAc-(1-4)-b-D-Glcx2NAc-(1-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,-0.05761737429160085,0.03596805317516983,0.005968515541842093,0.03700589725978734,-0.015451246440839903,0.0010344023411346071,0.00033389787759098333,0.042615755044640026,0.011223896991438621,0.037991654753116916,0.02670791203925976,-0.011022855901116685,-0.04077298712594108,0.04271912347193695,0.005384645049054546,0.050695208745126265,-0.011498517943516449,-0.0029596729029723106,-0.002676819553115605,0.03821890719914268,0.013053804131178105,0.10844634346041436,0.02707537922667233,-0.0107467254324506
